event_id,entity_id,entity_type,timestamp,source_ip,geo_location,latitude,longitude,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,login_status,label,attack_type
9775e054,USER_065,user,2026-06-02 15:40:57,185.92.11.224,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
de47b994,USER_007,user,2026-09-15 11:01:37,185.92.11.109,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
953b19c4,USER_131,user,2026-11-17 11:28:27,153.39.255.172,New York,40.7128,-74.006,Production_Server,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
c9696997,USER_019,user,2026-10-07 16:41:22,95.48.185.87,Chennai,13.0827,80.2707,Production_Server,Token,140,login->server->finance->git->logout,Ubuntu22_Lenovo,Success,Attack,Lateral Movement
262609be,USER_061,user,2026-11-22 00:46:27,186.175.210.206,Chennai,13.0827,80.2707,CRM,Password,1,login,MacOS_M2,Failure,Attack,Brute Force
77435aa7,USER_127,user,2026-11-24 09:25:18,128.171.106.174,Pune,18.5204,73.8567,Email_Server,Password,1,login,Android_Device,Failure,Attack,Brute Force
5596ad07,USER_112,user,2026-11-22 02:37:38,185.92.11.89,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
14f27106,USER_052,user,2026-06-15 11:13:25,171.251.139.2,Tokyo,35.6762,139.6503,Payroll_DB,MFA,180,login->download->download->download->logout,Windows10_HP,Success,Attack,Low and Slow
2b1306fb,USER_166,user,2026-10-06 12:08:08,80.73.24.138,New York,40.7128,-74.006,Finance_Server,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
38be819e,USER_170,user,2026-03-25 05:06:03,117.119.252.0,Delhi,28.7041,77.1025,Production_Server,Token,140,login->server->finance->git->logout,Android_Device,Success,Attack,Lateral Movement
14e527e4,USER_045,user,2026-09-23 23:56:52,58.35.249.177,New York,40.7128,-74.006,VPN,Password,20,login->vpn,Unknown_Device,Success,Attack,Impossible Travel
f63cdce1,USER_105,user,2026-08-28 02:49:30,13.231.115.247,Singapore,1.3521,103.8198,CRM,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
b4ce073c,USER_178,user,2026-08-04 23:48:51,113.26.171.170,Tokyo,35.6762,139.6503,Finance_Server,Password,1,login,Windows11_HP,Failure,Attack,Brute Force
aec6a07d,USER_175,user,2026-01-18 07:10:58,41.10.113.204,Chennai,13.0827,80.2707,Payroll_DB,MFA,180,login->download->download->download->logout,Ubuntu22_Lenovo,Success,Attack,Low and Slow
7b8dc5e4,USER_192,user,2026-02-12 17:26:32,216.100.144.25,Hyderabad,17.385,78.4867,Payroll_DB,MFA,180,login->download->download->download->logout,iPhone16,Success,Attack,Low and Slow
0065afc0,USER_013,user,2026-09-19 15:50:28,29.79.248.20,Chennai,13.0827,80.2707,Production_Server,Token,140,login->server->finance->git->logout,Ubuntu22_Lenovo,Success,Attack,Lateral Movement
53a86fa6,USER_102,user,2026-06-11 16:58:14,104.107.63.56,Delhi,28.7041,77.1025,Finance_Server,MFA,120,login->finance->hr->git->logout,MacOS_M2,Success,Attack,Insider Drift
237668b8,USER_143,user,2026-06-25 22:00:41,165.92.91.78,Hyderabad,17.385,78.4867,Finance_Server,MFA,120,login->finance->hr->git->logout,iPhone16,Success,Attack,Insider Drift
27b31acc,USER_105,user,2026-07-07 13:50:07,196.234.2.39,Singapore,1.3521,103.8198,CRM,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
19bead83,USER_007,user,2026-08-04 03:02:28,68.221.225.212,Mumbai,19.076,72.8777,Engineering_Git,Password,1,login,iPhone16,Failure,Attack,Brute Force
2614bcc2,USER_103,user,2026-10-31 01:45:06,120.218.29.136,Pune,18.5204,73.8567,Payroll_DB,MFA,180,login->download->download->download->logout,Ubuntu22_Lenovo,Success,Attack,Low and Slow
cfd293ca,USER_081,user,2026-01-05 10:56:51,185.92.11.166,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
c2fef059,USER_074,user,2026-04-22 07:06:35,150.11.0.225,London,51.5072,-0.1276,VPN,Password,20,login->vpn,Unknown_Device,Success,Attack,Impossible Travel
0bca6e3e,USER_101,user,2026-10-23 09:14:01,207.149.183.86,Delhi,28.7041,77.1025,CRM,Password,1,login,iPhone16,Failure,Attack,Brute Force
3f653d25,USER_099,user,2026-07-15 01:42:06,93.207.64.181,Tokyo,35.6762,139.6503,CRM,Password,1,login,Windows10_HP,Failure,Attack,Brute Force
fa81f455,USER_193,user,2026-05-18 16:17:21,50.115.68.122,Tokyo,35.6762,139.6503,CRM,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
8ef5d441,USER_152,user,2026-06-28 19:16:04,15.9.44.185,Tokyo,35.6762,139.6503,Sales_Dashboard,Password,1,login,MacOS_M2,Failure,Attack,Brute Force
d33d11c2,USER_172,user,2026-10-08 07:15:49,44.26.167.168,London,51.5072,-0.1276,Payroll_DB,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
22bdec89,USER_001,user,2026-02-04 21:05:02,83.47.66.188,Hyderabad,17.385,78.4867,Payroll_DB,MFA,180,login->download->download->download->logout,Windows11_HP,Success,Attack,Low and Slow
7418391f,USER_008,user,2026-02-08 12:56:01,116.34.234.47,Hyderabad,17.385,78.4867,Engineering_Git,Password,1,login,Ubuntu22_Lenovo,Failure,Attack,Brute Force
134c91de,USER_054,user,2026-07-09 10:35:51,185.92.11.240,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
fe55bf26,USER_175,user,2026-01-15 17:19:51,185.92.11.166,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
90bba6f9,USER_195,user,2026-06-02 19:24:34,211.158.64.214,Singapore,1.3521,103.8198,HR_Portal,Password,1,login,Windows11_HP,Failure,Attack,Brute Force
93be8273,USER_150,user,2026-03-26 15:55:03,218.3.62.200,Delhi,28.7041,77.1025,Payroll_DB,MFA,180,login->download->download->download->logout,Windows11_HP,Success,Attack,Low and Slow
9ea664d5,USER_120,user,2026-04-18 12:42:07,153.181.119.78,Delhi,28.7041,77.1025,Payroll_DB,MFA,180,login->download->download->download->logout,iPhone16,Success,Attack,Low and Slow
a28dfda3,USER_121,user,2026-03-03 01:42:25,159.172.60.223,Chennai,13.0827,80.2707,HR_Portal,Password,1,login,Ubuntu22_Lenovo,Failure,Attack,Brute Force
8facb6bd,USER_065,user,2026-01-23 10:57:33,218.206.158.208,Mumbai,19.076,72.8777,Sales_Dashboard,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
970fd130,USER_103,user,2026-01-10 08:57:13,105.55.223.64,Pune,18.5204,73.8567,Production_Server,Token,140,login->server->finance->git->logout,Ubuntu22_Lenovo,Success,Attack,Lateral Movement
c62f4530,USER_182,user,2026-01-12 09:54:30,185.92.11.169,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
527fd816,USER_131,user,2026-09-15 16:47:22,223.191.82.6,New York,40.7128,-74.006,Production_Server,Token,140,login->server->finance->git->logout,Android_Device,Success,Attack,Lateral Movement
0e6babb0,USER_135,user,2026-03-21 05:44:05,22.158.17.66,Tokyo,35.6762,139.6503,Payroll_DB,MFA,180,login->download->download->download->logout,Windows10_HP,Success,Attack,Low and Slow
23c8ade5,USER_034,user,2026-03-22 01:06:19,223.88.148.248,Mumbai,19.076,72.8777,Finance_Server,MFA,120,login->finance->hr->git->logout,Windows10_HP,Success,Attack,Insider Drift
45ca60ff,USER_011,user,2026-06-02 16:16:52,103.96.252.4,Hyderabad,17.385,78.4867,Finance_Server,MFA,120,login->finance->hr->git->logout,Windows11_HP,Success,Attack,Insider Drift
4e095171,USER_110,user,2026-06-03 19:55:03,28.73.35.158,Tokyo,35.6762,139.6503,Production_Server,Password,1,login,Windows11_HP,Failure,Attack,Brute Force
58728b5d,USER_133,user,2026-04-15 03:30:10,185.92.11.233,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
04c88e61,USER_031,user,2026-11-18 06:25:23,30.209.142.64,Bangalore,12.9716,77.5946,Finance_Server,MFA,120,login->finance->hr->git->logout,Windows11_Dell,Success,Attack,Insider Drift
80399cb4,USER_082,user,2026-07-31 13:57:45,117.148.134.244,Hyderabad,17.385,78.4867,VPN,Password,1,login,MacOS_M2,Failure,Attack,Brute Force
92072b95,USER_112,user,2026-10-01 16:42:48,192.99.158.67,Bangalore,12.9716,77.5946,Finance_Server,MFA,120,login->finance->hr->git->logout,MacOS_M2,Success,Attack,Insider Drift
52e5bd4a,USER_025,user,2026-03-10 04:36:46,53.78.161.75,Singapore,1.3521,103.8198,VPN,Password,20,login->vpn,Unknown_Device,Success,Attack,Impossible Travel
8049c661,USER_148,user,2026-10-22 23:04:23,117.127.187.32,London,51.5072,-0.1276,VPN,Password,20,login->vpn,Unknown_Device,Success,Attack,Impossible Travel
e98a455c,USER_113,user,2026-04-24 03:48:11,151.132.162.108,Hyderabad,17.385,78.4867,Production_Server,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
0db34399,USER_148,user,2026-08-28 01:28:20,16.223.242.162,Tokyo,35.6762,139.6503,Production_Server,Token,140,login->server->finance->git->logout,Windows11_HP,Success,Attack,Lateral Movement
d491cd8b,USER_124,user,2026-05-08 13:53:59,33.44.225.28,Singapore,1.3521,103.8198,VPN,Password,20,login->vpn,Unknown_Device,Success,Attack,Impossible Travel
b6b49d19,USER_067,user,2026-09-08 10:17:23,120.151.71.86,Pune,18.5204,73.8567,Finance_Server,Password,1,login,iPhone16,Failure,Attack,Brute Force
59810b48,USER_150,user,2026-12-23 02:06:09,6.84.159.119,Delhi,28.7041,77.1025,Employee_API,Password,1,login,Windows11_HP,Failure,Attack,Brute Force
76b03364,USER_115,user,2026-12-10 16:56:53,214.47.166.143,Pune,18.5204,73.8567,Production_Server,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
5dc0143c,USER_065,user,2026-01-07 07:13:50,185.92.11.95,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
23e8a2a8,USER_015,user,2026-06-01 19:17:12,142.150.78.135,Chennai,13.0827,80.2707,Production_Server,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
41927cd5,USER_150,user,2026-09-13 17:06:47,185.92.11.124,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
5cc410c4,USER_159,user,2026-09-09 00:03:10,213.137.122.32,Mumbai,19.076,72.8777,Payroll_DB,MFA,180,login->download->download->download->logout,MacOS_M2,Success,Attack,Low and Slow
a86c21e1,USER_057,user,2026-06-21 14:02:27,195.95.197.129,Mumbai,19.076,72.8777,Payroll_DB,MFA,180,login->download->download->download->logout,Ubuntu22_Lenovo,Success,Attack,Low and Slow
dce6df84,USER_060,user,2026-10-12 02:38:24,106.240.116.88,Chennai,13.0827,80.2707,HR_Portal,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
9a8fc379,USER_158,user,2026-07-21 18:10:37,161.153.33.111,Hyderabad,17.385,78.4867,Employee_API,Password,1,login,Android_Device,Failure,Attack,Brute Force
c50e95a9,USER_115,user,2026-04-08 17:39:39,219.92.101.76,Pune,18.5204,73.8567,Finance_Server,MFA,120,login->finance->hr->git->logout,Ubuntu22_Lenovo,Success,Attack,Insider Drift
1335aacd,USER_068,user,2026-09-09 19:07:01,164.46.151.9,London,51.5072,-0.1276,Production_Server,Password,1,login,Android_Device,Failure,Attack,Brute Force
01064191,USER_076,user,2026-10-03 20:51:02,150.208.95.32,Mumbai,19.076,72.8777,Finance_Server,MFA,120,login->finance->hr->git->logout,Windows11_Dell,Success,Attack,Insider Drift
91b3e16f,USER_076,user,2026-06-25 15:07:35,213.187.247.0,Mumbai,19.076,72.8777,Production_Server,Token,140,login->server->finance->git->logout,Windows11_Dell,Success,Attack,Lateral Movement
ec24292c,USER_137,user,2026-08-04 00:22:22,190.41.19.179,Singapore,1.3521,103.8198,Production_Server,Token,140,login->server->finance->git->logout,Android_Device,Success,Attack,Lateral Movement
3e35829b,USER_152,user,2026-02-14 18:33:50,152.97.82.25,Tokyo,35.6762,139.6503,Sales_Dashboard,Password,1,login,MacOS_M2,Failure,Attack,Brute Force
ecd04251,USER_015,user,2026-11-12 01:17:24,146.247.17.56,Chennai,13.0827,80.2707,Production_Server,Token,140,login->server->finance->git->logout,MacOS_M2,Success,Attack,Lateral Movement
ec0a1e4a,USER_067,user,2026-09-11 17:17:17,185.92.11.107,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
5fa30de2,USER_026,user,2026-12-27 09:42:27,200.10.91.93,Singapore,1.3521,103.8198,Payroll_DB,MFA,180,login->download->download->download->logout,Windows11_Dell,Success,Attack,Low and Slow
9ca21dc5,USER_184,user,2026-06-24 23:52:23,49.196.128.89,Chennai,13.0827,80.2707,CRM,Password,1,login,MacOS_M2,Failure,Attack,Brute Force
3e22a50b,USER_037,user,2026-11-22 07:51:08,34.20.177.2,New York,40.7128,-74.006,Payroll_DB,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
6c240a06,USER_091,user,2026-03-23 10:34:06,136.168.109.24,Chennai,13.0827,80.2707,Payroll_DB,MFA,180,login->download->download->download->logout,Android_Device,Success,Attack,Low and Slow
f180fc65,USER_199,user,2026-07-10 09:52:28,148.5.138.18,London,51.5072,-0.1276,VPN,Password,20,login->vpn,Unknown_Device,Success,Attack,Impossible Travel
a4858a88,USER_005,user,2026-11-04 22:04:24,87.123.79.143,Singapore,1.3521,103.8198,Finance_Server,MFA,120,login->finance->hr->git->logout,Windows11_Dell,Success,Attack,Insider Drift
6f77d13a,USER_063,user,2026-05-22 04:29:15,191.94.168.32,Chennai,13.0827,80.2707,Production_Server,Token,140,login->server->finance->git->logout,Ubuntu22_Lenovo,Success,Attack,Lateral Movement
0b33591c,USER_124,user,2026-11-14 07:25:34,99.121.120.77,New York,40.7128,-74.006,HR_Portal,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
310c71de,USER_096,user,2026-06-26 08:54:18,218.29.209.17,Hyderabad,17.385,78.4867,Production_Server,Password,1,login,iPhone16,Failure,Attack,Brute Force
4e719e16,USER_026,user,2026-06-24 08:53:17,183.130.233.62,Singapore,1.3521,103.8198,Production_Server,Token,140,login->server->finance->git->logout,Windows11_Dell,Success,Attack,Lateral Movement
99742b2a,USER_145,user,2026-11-22 01:51:54,132.229.99.15,Bangalore,12.9716,77.5946,CRM,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
532ee774,USER_052,user,2026-08-25 12:00:52,22.82.23.117,Tokyo,35.6762,139.6503,Finance_Server,MFA,120,login->finance->hr->git->logout,Windows10_HP,Success,Attack,Insider Drift
f81a271e,USER_132,user,2026-06-19 10:33:22,185.92.11.69,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
306c975d,USER_105,user,2026-11-07 18:24:56,185.92.11.177,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
5fdadcc8,USER_074,user,2026-06-19 18:50:45,150.124.85.144,Chennai,13.0827,80.2707,Finance_Server,MFA,120,login->finance->hr->git->logout,Android_Device,Success,Attack,Insider Drift
aede4256,USER_145,user,2026-11-14 18:45:46,130.112.176.240,Bangalore,12.9716,77.5946,CRM,Password,1,login,Windows11_HP,Failure,Attack,Brute Force
45e5009d,USER_144,user,2026-12-28 13:35:13,12.234.93.20,Chennai,13.0827,80.2707,Payroll_DB,Password,1,login,Ubuntu22_Lenovo,Failure,Attack,Brute Force
3a31b1e0,USER_143,user,2026-07-02 03:16:35,178.83.218.206,Hyderabad,17.385,78.4867,Finance_Server,MFA,120,login->finance->hr->git->logout,iPhone16,Success,Attack,Insider Drift
11f2f3b9,USER_199,user,2026-03-03 04:08:22,143.231.4.233,New York,40.7128,-74.006,Production_Server,Token,140,login->server->finance->git->logout,iPhone16,Success,Attack,Lateral Movement
014eb89b,USER_160,user,2026-12-17 16:33:48,200.185.89.170,Delhi,28.7041,77.1025,Payroll_DB,MFA,180,login->download->download->download->logout,iPhone16,Success,Attack,Low and Slow
510220c2,USER_021,user,2026-03-13 05:29:09,87.172.248.6,Pune,18.5204,73.8567,Finance_Server,MFA,120,login->finance->hr->git->logout,Windows11_Dell,Success,Attack,Insider Drift
bc81e56d,USER_184,user,2026-07-30 04:44:38,159.52.174.119,London,51.5072,-0.1276,VPN,Password,20,login->vpn,Unknown_Device,Success,Attack,Impossible Travel
1ade1a5e,USER_052,user,2026-08-31 20:18:57,51.7.171.44,Tokyo,35.6762,139.6503,Payroll_DB,MFA,180,login->download->download->download->logout,Windows10_HP,Success,Attack,Low and Slow
24ab3ae2,USER_050,user,2026-11-14 22:05:18,195.8.100.210,Chennai,13.0827,80.2707,Sales_Dashboard,Password,1,login,Windows11_Dell,Failure,Attack,Brute Force
a2c070f7,USER_124,user,2026-04-13 11:50:15,97.66.124.166,New York,40.7128,-74.006,Production_Server,Token,140,login->server->finance->git->logout,iPhone16,Success,Attack,Lateral Movement
4fd999cb,USER_167,user,2026-02-14 08:30:03,71.203.106.170,Delhi,28.7041,77.1025,Payroll_DB,MFA,180,login->download->download->download->logout,Windows11_Dell,Success,Attack,Low and Slow
607bf113,USER_157,user,2026-09-15 16:02:33,211.30.122.142,Bangalore,12.9716,77.5946,Payroll_DB,MFA,180,login->download->download->download->logout,Windows11_Dell,Success,Attack,Low and Slow
c8be5b3e,USER_054,user,2026-02-18 22:28:20,185.92.11.252,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
3946fe62,USER_057,user,2026-09-05 12:02:24,168.138.3.104,Mumbai,19.076,72.8777,Production_Server,Token,140,login->server->finance->git->logout,Ubuntu22_Lenovo,Success,Attack,Lateral Movement
591d97ee,USER_125,user,2026-08-14 05:57:47,185.92.11.90,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
fbc37da1,USER_117,user,2026-10-19 02:01:11,185.92.11.104,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
a5b8d686,USER_071,user,2026-04-28 11:32:07,195.67.73.117,Delhi,28.7041,77.1025,Payroll_DB,MFA,180,login->download->download->download->logout,Ubuntu22_Lenovo,Success,Attack,Low and Slow
a8c096bc,USER_036,user,2026-07-07 07:45:48,217.202.75.143,Hyderabad,17.385,78.4867,Payroll_DB,Password,1,login,Ubuntu22_Lenovo,Failure,Attack,Brute Force
d7a7fafd,USER_066,user,2026-08-28 16:57:27,134.179.6.43,Bangalore,12.9716,77.5946,Production_Server,Password,1,login,Windows11_HP,Failure,Attack,Brute Force
2deab1ac,USER_093,user,2026-06-14 10:33:33,192.60.111.139,London,51.5072,-0.1276,VPN,Password,20,login->vpn,Unknown_Device,Success,Attack,Impossible Travel
7dc10e12,USER_004,user,2026-08-25 11:00:19,156.122.11.3,New York,40.7128,-74.006,CRM,Password,1,login,Windows11_HP,Failure,Attack,Brute Force
536a0eb3,USER_015,user,2026-10-17 13:24:01,118.237.3.98,Chennai,13.0827,80.2707,Production_Server,Token,140,login->server->finance->git->logout,MacOS_M2,Success,Attack,Lateral Movement
2144b190,USER_093,user,2026-01-01 05:47:24,198.86.85.41,Chennai,13.0827,80.2707,Production_Server,Token,140,login->server->finance->git->logout,Windows11_HP,Success,Attack,Lateral Movement
7b1cded8,USER_028,user,2026-10-05 07:02:29,154.78.23.166,London,51.5072,-0.1276,Finance_Server,MFA,120,login->finance->hr->git->logout,Windows10_HP,Success,Attack,Insider Drift
98220380,USER_098,user,2026-09-18 00:06:41,213.104.26.199,Chennai,13.0827,80.2707,Production_Server,Token,140,login->server->finance->git->logout,iPhone16,Success,Attack,Lateral Movement
85cca02c,USER_006,user,2026-09-26 06:31:50,185.92.11.144,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
d2b05c1e,USER_107,user,2026-11-29 05:56:08,185.92.11.91,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
3075039b,USER_177,user,2026-05-22 16:34:12,6.230.164.11,Bangalore,12.9716,77.5946,Payroll_DB,MFA,180,login->download->download->download->logout,Windows10_HP,Success,Attack,Low and Slow
445b64db,USER_084,user,2026-05-21 18:44:31,71.78.216.151,Pune,18.5204,73.8567,HR_Portal,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
d6b045e1,USER_148,user,2026-08-22 12:00:27,187.186.182.164,Tokyo,35.6762,139.6503,Finance_Server,MFA,120,login->finance->hr->git->logout,Windows11_HP,Success,Attack,Insider Drift
9cd37b0a,USER_012,user,2026-06-10 15:00:44,118.81.37.89,Hyderabad,17.385,78.4867,Payroll_DB,MFA,180,login->download->download->download->logout,MacOS_M2,Success,Attack,Low and Slow
d29c5878,USER_123,user,2026-11-24 03:00:13,185.92.11.102,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
4967508c,USER_044,user,2026-01-17 15:47:05,212.196.216.76,London,51.5072,-0.1276,Production_Server,Token,140,login->server->finance->git->logout,MacOS_M2,Success,Attack,Lateral Movement
4843082d,USER_053,user,2026-05-15 15:08:35,195.170.85.205,Hyderabad,17.385,78.4867,Payroll_DB,MFA,180,login->download->download->download->logout,iPhone16,Success,Attack,Low and Slow
0dc94270,USER_157,user,2026-05-18 19:55:49,203.145.156.45,Bangalore,12.9716,77.5946,Sales_Dashboard,Password,1,login,Windows11_Dell,Failure,Attack,Brute Force
eea1112e,USER_164,user,2026-03-04 05:20:53,169.102.135.21,Singapore,1.3521,103.8198,Payroll_DB,MFA,180,login->download->download->download->logout,Android_Device,Success,Attack,Low and Slow
014ee098,USER_191,user,2026-07-12 17:14:56,203.176.243.234,Hyderabad,17.385,78.4867,Sales_Dashboard,Password,1,login,MacOS_M2,Failure,Attack,Brute Force
f921177a,USER_102,user,2026-12-10 10:33:04,185.92.11.112,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
fb45cd25,USER_013,user,2026-12-02 01:05:47,25.214.5.20,Chennai,13.0827,80.2707,Finance_Server,MFA,120,login->finance->hr->git->logout,Ubuntu22_Lenovo,Success,Attack,Insider Drift
56f0d470,USER_097,user,2026-11-24 20:54:09,195.19.187.120,Tokyo,35.6762,139.6503,Payroll_DB,MFA,180,login->download->download->download->logout,Windows11_HP,Success,Attack,Low and Slow
e40cc8c1,USER_005,user,2026-01-03 15:29:12,52.220.245.65,Singapore,1.3521,103.8198,Payroll_DB,MFA,180,login->download->download->download->logout,Windows11_Dell,Success,Attack,Low and Slow
5c7704f2,USER_139,user,2026-08-10 23:59:44,128.5.131.179,London,51.5072,-0.1276,Finance_Server,MFA,120,login->finance->hr->git->logout,Ubuntu22_Lenovo,Success,Attack,Insider Drift
cacee6bf,USER_174,user,2026-03-14 15:58:26,180.217.226.132,Tokyo,35.6762,139.6503,Payroll_DB,MFA,180,login->download->download->download->logout,iPhone16,Success,Attack,Low and Slow
b8242337,USER_187,user,2026-02-25 18:20:26,164.2.1.122,Singapore,1.3521,103.8198,Production_Server,Token,140,login->server->finance->git->logout,Windows11_HP,Success,Attack,Lateral Movement
98989aa4,USER_047,user,2026-08-03 08:40:05,213.8.216.28,Chennai,13.0827,80.2707,Email_Server,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
1865e9b0,USER_040,user,2026-06-10 20:13:20,173.151.244.6,New York,40.7128,-74.006,Finance_Server,MFA,120,login->finance->hr->git->logout,Windows10_HP,Success,Attack,Insider Drift
82bb2c58,USER_166,user,2026-05-09 12:10:12,132.34.113.74,New York,40.7128,-74.006,Finance_Server,MFA,120,login->finance->hr->git->logout,Windows11_HP,Success,Attack,Insider Drift
2bcd506c,USER_145,user,2026-11-03 17:18:42,168.150.159.14,Bangalore,12.9716,77.5946,CRM,Password,1,login,Windows11_HP,Failure,Attack,Brute Force
6e5d8c1b,USER_083,user,2026-05-05 16:15:26,206.168.189.221,Singapore,1.3521,103.8198,CRM,Password,1,login,Windows11_HP,Failure,Attack,Brute Force
e9e3db30,USER_025,user,2026-09-30 13:12:33,141.180.37.44,London,51.5072,-0.1276,Finance_Server,MFA,120,login->finance->hr->git->logout,iPhone16,Success,Attack,Insider Drift
d42d1a93,USER_129,user,2026-08-22 11:49:15,197.94.85.39,Tokyo,35.6762,139.6503,Finance_Server,MFA,120,login->finance->hr->git->logout,MacOS_M2,Success,Attack,Insider Drift
d57ac282,USER_101,user,2026-01-25 05:36:08,100.194.33.188,Delhi,28.7041,77.1025,CRM,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
f7d48f3a,USER_005,user,2026-06-28 17:54:35,171.68.67.179,Singapore,1.3521,103.8198,Email_Server,Password,1,login,Windows11_Dell,Failure,Attack,Brute Force
fd1f3a97,USER_047,user,2026-02-22 07:55:41,217.213.163.168,London,51.5072,-0.1276,VPN,Password,20,login->vpn,Unknown_Device,Success,Attack,Impossible Travel
f14e897a,USER_049,user,2026-06-05 03:20:38,203.212.230.62,Tokyo,35.6762,139.6503,Production_Server,Password,1,login,Ubuntu22_Lenovo,Failure,Attack,Brute Force
71d1e268,USER_080,user,2026-10-24 22:38:45,53.41.148.8,Delhi,28.7041,77.1025,VPN,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
f4bf936a,USER_044,user,2026-04-07 11:32:58,1.110.71.238,London,51.5072,-0.1276,Finance_Server,Password,25,login,Spoofed_Device,Success,Attack,Device Spoofing
6cbcf3c1,USER_056,user,2026-12-13 20:01:59,129.105.246.204,New York,40.7128,-74.006,Finance_Server,MFA,120,login->finance->hr->git->logout,Windows10_HP,Success,Attack,Insider Drift
59b0ee0b,USER_106,user,2026-03-29 21:47:13,185.92.11.177,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
61a92904,USER_178,user,2026-12-13 12:18:49,185.92.11.63,Unknown,0.0,0.0,Login Portal,Password,1,login,Bot_Device,Failure,Attack,Credential Stuffing
6b32bd79,USER_010,user,2026-04-07 05:14:41,92.33.214.94,Tokyo,35.6762,139.6503,VPN,Password,20,login->vpn,Unknown_Device,Success,Attack,Impossible Travel
fc14a157,USER_167,user,2026-09-13 20:39:43,141.90.76.175,New York,40.7128,-74.006,VPN,Password,20,login->vpn,Unknown_Device,Success,Attack,Impossible Travel
d488c27b,USER_152,user,2026-05-29 09:10:09,56.234.43.208,Tokyo,35.6762,139.6503,Payroll_DB,MFA,180,login->download->download->download->logout,MacOS_M2,Success,Attack,Low and Slow
b94492cd,USER_119,user,2026-01-29 07:40:51,210.155.150.186,Chennai,13.0827,80.2707,Payroll_DB,MFA,180,login->download->download->download->logout,MacOS_M2,Success,Attack,Low and Slow
7f8132b1,USER_168,user,2026-11-03 16:22:02,25.83.11.176,Hyderabad,17.385,78.4867,Payroll_DB,MFA,180,login->download->download->download->logout,MacOS_M2,Success,Attack,Low and Slow
2e91fe8c,USER_179,user,2026-09-23 20:11:53,213.199.205.145,London,51.5072,-0.1276,Payroll_DB,MFA,180,login->download->download->download->logout,Android_Device,Success,Attack,Low and Slow
d72183ff,USER_073,user,2026-11-05 01:22:48,140.25.111.135,Mumbai,19.076,72.8777,Production_Server,Token,140,login->server->finance->git->logout,iPhone16,Success,Attack,Lateral Movement
